perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6997,209715200,9184144,200531056,6954,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,5986,6027,41,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,0,0,279642112,279642112,279642112,279642112,279642112,279642112,4008168,0,4008168,0,13959168,13959168,13959168,13959168,13959168,13959168
9659,209715200,9406416,200308784,9655,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11869952E8,4088360.0,0.0,4088360.0,3708.0,9675,9735,60,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4088360,0,4088360,0,279642112,279642112,279642112,279642112,279642112,279642112,-1358208,0,2649960,4008168,13959168,13959168,13959168,13959168,13959168,13959168
13700,209715200,9424944,200290256,13697,279642112,4460184,275181928,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,4460184.0,0.0,4460184.0,7667.0,13648,13694,46,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,371824,0,4460184,4088360,279642112,279642112,279642112,279642112,279642112,279642112,-1130600,0,1519360,2649960,13959168,13959168,13959168,13959168,13959168,13959168
19453,209715200,9444608,200270592,19451,279642112,4784560,274857552,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.35609856E8,4784560.0,0.0,4784560.0,13312.0,19336,19339,3,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,324376,0,4784560,4460184,279642112,279642112,279642112,279642112,279642112,279642112,-691960,0,827400,1519360,13959168,13959168,13959168,13959168,13959168,13959168
26674,209715200,9464136,200251064,26672,279642112,4787328,274854784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.47479808E8,4787328.0,0.0,4787328.0,20601.0,26622,26628,6,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,2768,0,4787328,4784560,279642112,279642112,279642112,279642112,279642112,279642112,138840,0,966240,827400,13959168,13959168,13959168,13959168,13959168,13959168
34323,209715200,9488656,200226544,34321,279642112,5099584,274542528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5934976E8,5099584.0,0.0,5099584.0,28272.0,34285,34299,14,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,312256,0,5099584,4787328,279642112,279642112,279642112,279642112,279642112,279642112,-330608,0,635632,966240,13959168,13959168,13959168,13959168,13959168,13959168
40939,209715200,9501200,200214000,40937,279642112,5294568,274347544,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.71219712E8,5294568.0,0.0,5294568.0,34893.0,40892,40920,28,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,194984,0,5294568,5099584,279642112,279642112,279642112,279642112,279642112,279642112,109288,0,744920,635632,13959168,13959168,13959168,13959168,13959168,13959168
48526,209715200,9504448,200210752,48522,279642112,5775872,273866240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.83089664E8,5775872.0,0.0,5775872.0,42494.0,48488,48521,33,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,481304,0,5775872,5294568,279642112,279642112,279642112,279642112,279642112,279642112,-260176,0,484744,744920,13959168,13959168,13959168,13959168,13959168,13959168
56982,209715200,9558008,200157192,56981,279642112,6003176,273638936,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.94959616E8,6003176.0,0.0,6003176.0,50937.0,56888,56964,76,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,227304,0,6003176,5775872,279642112,279642112,279642112,279642112,279642112,279642112,235928,0,720672,484744,13959168,13959168,13959168,13959168,13959168,13959168
64752,209715200,9573768,200141432,64750,279642112,6480128,273161984,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.006829568E9,6480128.0,0.0,6480128.0,58693.0,64652,64720,68,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,476952,0,6480128,6003176,279642112,279642112,279642112,279642112,279642112,279642112,-301440,0,489104,790544,13959168,13959168,13959168,13959168,13959168,13959168
72751,209715200,9585816,200129384,72749,279642112,6704032,272938080,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.11869952E9,6704032.0,0.0,6704032.0,66701.0,72691,72728,37,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,223904,0,6704032,6480128,279642112,279642112,279642112,279642112,279642112,279642112,245264,0,734368,489104,13959168,13959168,13959168,13959168,13959168,13959168
82359,209715200,9587456,200127744,82351,279642112,6989720,272652392,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.230569472E9,6989720.0,0.0,6989720.0,76323.0,82329,82350,21,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,285688,0,6989720,6704032,279642112,279642112,279642112,279642112,279642112,279642112,-315080,0,419288,734368,13959168,13959168,13959168,13959168,13959168,13959168
