perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
9086,209715200,8956304,200758896,8998,139853824,37032512,102821312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,4361,5337,976,-55929192,0,0,55929192,55967744,55967744,55967744,55967744,55967744,55967744,37032512,0,37032512,0,139853824,139853824,139853824,139853824,139853824,139853824,6893280,0,6893280,0,6946816,6946816,6946816,6946816,6946816,6946816
17905,209715200,9201432,200513768,17902,139853824,44174296,95679528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5967744E7,4.4174296E7,0.0,4.4174296E7,12557.0,17721,17894,173,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,7141784,0,44174296,37032512,139853824,139853824,139853824,139853824,139853824,139853824,-88440,0,6804840,6893280,6946816,6946816,6946816,6946816,6946816,6946816
30222,209715200,9235688,200479512,30218,139853824,48118048,91735776,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11893592E8,4.8118048E7,0.0,4.8118048E7,24765.0,29972,30102,130,-55925848,0,0,55925848,55967744,55967744,55967744,55967744,55967744,55967744,3943752,0,48118048,44174296,139853824,139853824,139853824,139853824,139853824,139853824,-5018304,0,1786536,6804840,6946816,6946816,6946816,6946816,6946816,6946816
41754,209715200,9267816,200447384,41750,139853824,48121552,91732272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.67861336E8,4.8121552E7,0.0,4.8121552E7,36393.0,41721,41730,9,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3504,0,48121552,48118048,139853824,139853824,139853824,139853824,139853824,139853824,-350632,0,1435904,1786536,6946816,6946816,6946816,6946816,6946816,6946816
54134,209715200,9274968,200440232,54132,139853824,48128232,91725592,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.23569304E8,4.8128232E7,0.0,4.8128232E7,48771.0,54067,54108,41,-55707968,0,0,55707968,55967744,55967744,55967744,55967744,55967744,55967744,6680,0,48128232,48121552,139853824,139853824,139853824,139853824,139853824,139853824,-52608,0,1383296,1435904,6946816,6946816,6946816,6946816,6946816,6946816
67960,209715200,9342480,200372720,67958,139853824,48191792,91662032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.79395224E8,4.8191792E7,0.0,4.8191792E7,62607.0,67921,67944,23,-55825920,0,0,55825920,55967744,55967744,55967744,55967744,55967744,55967744,63560,0,48191792,48128232,139853824,139853824,139853824,139853824,139853824,139853824,-68784,0,1314512,1383296,6946816,6946816,6946816,6946816,6946816,6946816
81657,209715200,9362272,200352928,81655,139853824,48221272,91632552,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35195336E8,4.8221272E7,0.0,4.8221272E7,76311.0,81621,81648,27,-55800112,0,0,55800112,55967744,55967744,55967744,55967744,55967744,55967744,29480,0,48221272,48191792,139853824,139853824,139853824,139853824,139853824,139853824,-419120,0,895392,1314512,6946816,6946816,6946816,6946816,6946816,6946816
95831,209715200,9374712,200340488,95829,139853824,48222584,91631240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.9116308E8,4.8222584E7,0.0,4.8222584E7,90481.0,95813,95818,5,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,1312,0,48222584,48221272,139853824,139853824,139853824,139853824,139853824,139853824,749944,0,1645336,895392,6946816,6946816,6946816,6946816,6946816,6946816
107899,209715200,9374712,200340488,107898,139853824,48222584,91631240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47130824E8,4.8230832E7,0.0,4.8230832E7,102617.0,107949,107954,5,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,8248,0,48230832,48222584,139853824,139853824,139853824,139853824,139853824,139853824,-259704,0,1385632,1645336,6946816,6946816,6946816,6946816,6946816,6946816
120212,209715200,9377472,200337728,120210,139853824,48261176,91592648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.02967616E8,4.8261176E7,0.0,4.8261176E7,114872.0,120189,120209,20,-55836792,0,0,55836792,55967744,55967744,55967744,55967744,55967744,55967744,30344,0,48261176,48230832,139853824,139853824,139853824,139853824,139853824,139853824,-253496,0,1132136,1385632,6946816,6946816,6946816,6946816,6946816,6946816
