perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
12026,524288000,20406576,503881424,12013,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,11917,11958,41,0,0,0,0,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,6086392,0,6086392,0,13959168,13959168,13959168,13959168,13959168,13959168
19154,524288000,28726336,495561664,19151,279642112,5484120,274157992,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11869952E8,5484120.0,0.0,5484120.0,7174.0,18910,19132,222,5484120,0,5484120,0,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,853704,0,6940096,6086392,13959168,13959168,13959168,13959168,13959168,13959168
25764,524288000,35224840,489063160,25762,279642112,11638280,268003832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,1.163828E7,0.0,1.163828E7,13697.0,25552,25655,103,6154160,0,11638280,5484120,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-2621976,0,4318120,6940096,13959168,13959168,13959168,13959168,13959168,13959168
34894,524288000,46210808,478077192,34892,279642112,15672856,263969256,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.35609856E8,1.5672856E7,0.0,1.5672856E7,22818.0,34497,34776,279,4034576,0,15672856,11638280,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,1105384,0,5423504,4318120,13959168,13959168,13959168,13959168,13959168,13959168
48219,524288000,54052104,470235896,48215,279642112,20633608,259008504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.47479808E8,2.0633608E7,0.0,2.0633608E7,36256.0,48081,48214,133,4960752,0,20633608,15672856,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-714224,0,4709280,5423504,13959168,13959168,13959168,13959168,13959168,13959168
55252,524288000,60648304,463639696,55247,279642112,24722064,254920048,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5934976E8,2.4722064E7,0.0,2.4722064E7,43184.0,54800,55142,342,4088456,0,24722064,20633608,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-261168,0,4448112,4709280,13959168,13959168,13959168,13959168,13959168,13959168
68858,524288000,62497920,461790080,68855,279642112,28892776,250749336,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.71219712E8,2.8892776E7,0.0,2.8892776E7,56855.0,68226,68813,587,4170712,0,28892776,24722064,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,6934904,0,11383016,4448112,13959168,13959168,13959168,13959168,13959168,13959168
74072,524288000,62540240,461747760,74070,279642112,28892776,250749336,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.83089664E8,3.9729488E7,0.0,3.9729488E7,62242.0,74083,74200,117,10836712,0,39729488,28892776,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-10484128,0,898888,11383016,13959168,13959168,13959168,13959168,13959168,13959168
78468,524288000,62595368,461692632,78465,279642112,40508704,239133408,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.94959616E8,4.0508704E7,0.0,4.0508704E7,66504.0,78422,78462,40,779216,0,40508704,39729488,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-3360,0,895528,898888,13959168,13959168,13959168,13959168,13959168,13959168
81718,524288000,62639400,461648600,81716,279642112,41278728,238363384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.006829568E9,4.1278728E7,0.0,4.1278728E7,69757.0,81572,81715,143,770024,0,41278728,40508704,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,39216,0,934744,895528,13959168,13959168,13959168,13959168,13959168,13959168
84270,524288000,62656088,461631912,84269,279642112,42133512,237508600,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.11869952E9,4.2133512E7,0.0,4.2133512E7,72291.0,84238,84249,11,854784,0,42133512,41278728,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-42808,0,891936,934744,13959168,13959168,13959168,13959168,13959168,13959168
86873,524288000,62658592,461629408,86872,279642112,42915768,236726344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.230569472E9,4.2915768E7,0.0,4.2915768E7,74905.0,86778,86863,85,782256,0,42915768,42133512,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-28232,0,863704,891936,13959168,13959168,13959168,13959168,13959168,13959168
89246,524288000,62659216,461628784,89244,279642112,43677328,235964784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.342439424E9,4.3677328E7,0.0,4.3677328E7,77251.0,89199,89209,10,761560,0,43677328,42915768,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-1688,0,862016,863704,13959168,13959168,13959168,13959168,13959168,13959168
90938,524288000,62661816,461626184,90937,279642112,44439104,235203008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.454309376E9,4.4439104E7,0.0,4.4439104E7,78938.0,90847,90896,49,761776,0,44439104,43677328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,101000,0,963016,862016,13959168,13959168,13959168,13959168,13959168,13959168
92340,524288000,62663952,461624048,92339,279642112,45309128,234332984,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.566179328E9,4.5309128E7,0.0,4.5309128E7,80379.0,92313,92337,24,870024,0,45309128,44439104,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-86688,0,876328,963016,13959168,13959168,13959168,13959168,13959168,13959168
93464,524288000,62664440,461623560,93462,279642112,46054848,233587264,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.67804928E9,4.6054848E7,0.0,4.6054848E7,81496.0,93425,93454,29,745720,0,46054848,45309128,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-40872,0,835456,876328,13959168,13959168,13959168,13959168,13959168,13959168
94697,524288000,62664472,461623528,94694,279642112,46782072,232860040,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.789919232E9,4.6782072E7,0.0,4.6782072E7,82723.0,94549,94681,132,727224,0,46782072,46054848,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,15808,0,851264,835456,13959168,13959168,13959168,13959168,13959168,13959168
95766,524288000,62665128,461622872,95764,279642112,47507648,232134464,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.901789184E9,4.7507648E7,0.0,4.7507648E7,83796.0,95721,95754,33,725576,0,47507648,46782072,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,26096,0,877360,851264,13959168,13959168,13959168,13959168,13959168,13959168
96865,524288000,62665128,461622872,96864,279642112,48264256,231377856,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.013659136E9,4.8264256E7,0.0,4.8264256E7,84860.0,96777,96818,41,756608,0,48264256,47507648,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,712,0,878072,877360,13959168,13959168,13959168,13959168,13959168,13959168
97776,524288000,62665128,461622872,97775,279642112,49012576,230629536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.125529088E9,4.9012576E7,0.0,4.9012576E7,85815.0,97703,97773,70,748320,0,49012576,48264256,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,206160,0,1084232,878072,13959168,13959168,13959168,13959168,13959168,13959168
99156,524288000,62666696,461621304,99155,279642112,50002424,229639688,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.23739904E9,5.0002424E7,0.0,5.0002424E7,87195.0,99057,99153,96,989848,0,50002424,49012576,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-234072,0,850160,1084232,13959168,13959168,13959168,13959168,13959168,13959168
100012,524288000,62668632,461619368,100011,279642112,50749624,228892488,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.349268992E9,5.0749624E7,0.0,5.0749624E7,88026.0,99922,99984,62,747200,0,50749624,50002424,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,19328,0,869488,850160,13959168,13959168,13959168,13959168,13959168,13959168
