perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
5987,209715200,16712952,193002248,5975,139853824,21254968,118598856,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,5350,5365,15,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,2867712,0,21254968,18387256,139853824,139853824,139853824,139853824,139853824,139853824,1269840,0,6544720,5274880,6946816,6946816,6946816,6946816,6946816,6946816
6160,209715200,16862992,192852208,6154,139853824,24926616,114927208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.5967744E7,2.4926616E7,0.0,2.4926616E7,768.0,6122,6133,11,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3671648,0,24926616,21254968,139853824,139853824,139853824,139853824,139853824,139853824,-13648,0,6531072,6544720,6946816,6946816,6946816,6946816,6946816,6946816
6725,209715200,16890840,192824360,6721,139853824,24926616,114927208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.11935488E8,2.8798656E7,0.0,2.8798656E7,1374.0,6728,6739,11,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3872040,0,28798656,24926616,139853824,139853824,139853824,139853824,139853824,139853824,-232296,0,6298776,6531072,6946816,6946816,6946816,6946816,6946816,6946816
7604,209715200,16932128,192783072,7601,139853824,32581072,107272752,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.67903232E8,3.2581072E7,0.0,3.2581072E7,2204.0,7559,7569,10,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3782416,0,32581072,28798656,139853824,139853824,139853824,139853824,139853824,139853824,436584,0,6735360,6298776,6946816,6946816,6946816,6946816,6946816,6946816
8493,209715200,16942344,192772856,8490,139853824,36337248,103516576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.23870976E8,3.6337248E7,0.0,3.6337248E7,3112.0,8433,8477,44,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3756176,0,36337248,32581072,139853824,139853824,139853824,139853824,139853824,139853824,-478296,0,6257064,6735360,6946816,6946816,6946816,6946816,6946816,6946816
9423,209715200,16948328,192766872,9420,139853824,40146392,99707432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.7983872E8,4.0146392E7,0.0,4.0146392E7,4016.0,9350,9381,31,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3809144,0,40146392,36337248,139853824,139853824,139853824,139853824,139853824,139853824,-30624,0,6226440,6257064,6946816,6946816,6946816,6946816,6946816,6946816
10349,209715200,16953824,192761376,10347,139853824,44226496,95627328,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.35806464E8,4.4226496E7,0.0,4.4226496E7,4952.0,10255,10317,62,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,4080104,0,44226496,40146392,139853824,139853824,139853824,139853824,139853824,139853824,720376,0,6946816,6226440,6946816,6946816,6946816,6946816,6946816,6946816
10930,209715200,16955960,192759240,10928,139853824,47983648,91870176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.91774208E8,4.7983648E7,0.0,4.7983648E7,5533.0,10879,10898,19,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3757152,0,47983648,44226496,139853824,139853824,139853824,139853824,139853824,139853824,-1125696,0,5821120,6946816,6946816,6946816,6946816,6946816,6946816,6946816
12107,209715200,16960384,192754816,12104,139853824,51908584,87945240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.47741952E8,5.1908584E7,0.0,5.1908584E7,6685.0,12013,12050,37,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3924936,0,51908584,47983648,139853824,139853824,139853824,139853824,139853824,139853824,-458992,0,5362128,5821120,6946816,6946816,6946816,6946816,6946816,6946816
13187,209715200,16962888,192752312,13185,139853824,55434984,84418840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.03709696E8,5.5434984E7,0.0,5.5434984E7,7815.0,13168,13180,12,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3526400,0,55434984,51908584,139853824,139853824,139853824,139853824,139853824,139853824,224192,0,5586320,5362128,6946816,6946816,6946816,6946816,6946816,6946816
