perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
15458,209715200,16779416,192935784,15454,559284224,0,559284224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,15343,15447,104,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,0,0,0,0,559284224,559284224,559284224,559284224,559284224,559284224,22382264,0,22382264,0,27918336,27918336,27918336,27918336,27918336,27918336
24947,209715200,16979480,192735720,24944,559284224,24800552,534483672,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.23739904E8,2.4800552E7,0.0,2.4800552E7,9496.0,24649,24943,294,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,24800552,0,24800552,0,559284224,559284224,559284224,559284224,559284224,559284224,-223040,0,22159224,22382264,27918336,27918336,27918336,27918336,27918336,27918336
33315,209715200,17004360,192710840,33303,559284224,37397984,521886240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.47479808E8,3.7397984E7,0.0,3.7397984E7,17854.0,33200,33301,101,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,12597432,0,37397984,24800552,559284224,559284224,559284224,559284224,559284224,559284224,578568,0,22737792,22159224,27918336,27918336,27918336,27918336,27918336,27918336
43604,209715200,17029152,192686048,43600,559284224,51239224,508045000,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.71219712E8,5.1239224E7,0.0,5.1239224E7,28152.0,43407,43599,192,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13841240,0,51239224,37397984,559284224,559284224,559284224,559284224,559284224,559284224,636504,0,23374296,22737792,27918336,27918336,27918336,27918336,27918336,27918336
55269,209715200,17060808,192654392,55266,559284224,65076880,494207344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.94959616E8,6.507688E7,0.0,6.507688E7,39818.0,55055,55265,210,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13837656,0,65076880,51239224,559284224,559284224,559284224,559284224,559284224,559284224,1450536,0,24824832,23374296,27918336,27918336,27918336,27918336,27918336,27918336
68075,209715200,17119968,192595232,68073,559284224,79047752,480236472,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.11869952E9,7.9047752E7,0.0,7.9047752E7,52625.0,67934,68072,138,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13970872,0,79047752,65076880,559284224,559284224,559284224,559284224,559284224,559284224,-3874672,0,20950160,24824832,27918336,27918336,27918336,27918336,27918336,27918336
79496,209715200,17149880,192565320,79494,559284224,92588160,466696064,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.342439424E9,9.258816E7,0.0,9.258816E7,64046.0,79393,79493,100,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13540408,0,92588160,79047752,559284224,559284224,559284224,559284224,559284224,559284224,-722880,0,20227280,20950160,27918336,27918336,27918336,27918336,27918336,27918336
87668,209715200,17162568,192552632,87666,559284224,106937208,452347016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.566179328E9,1.06937208E8,0.0,1.06937208E8,72218.0,87573,87665,92,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,14349048,0,106937208,92588160,559284224,559284224,559284224,559284224,559284224,559284224,4838608,0,25065888,20227280,27918336,27918336,27918336,27918336,27918336,27918336
97247,209715200,17175496,192539704,97246,559284224,121684480,437599744,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.789919232E9,1.2168448E8,0.0,1.2168448E8,81798.0,97168,97245,77,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,14747272,0,121684480,106937208,559284224,559284224,559284224,559284224,559284224,559284224,-3281648,0,21784240,25065888,27918336,27918336,27918336,27918336,27918336,27918336
103408,209715200,17181256,192533944,103406,559284224,134981648,424302576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.013659136E9,1.34981648E8,0.0,1.34981648E8,87958.0,103325,103405,80,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13297168,0,134981648,121684480,559284224,559284224,559284224,559284224,559284224,559284224,362720,0,22146960,21784240,27918336,27918336,27918336,27918336,27918336,27918336
110782,209715200,17186032,192529168,110781,559284224,148146456,411137768,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.23739904E9,1.48146456E8,0.0,1.48146456E8,95225.0,110602,110672,70,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13164808,0,148146456,134981648,559284224,559284224,559284224,559284224,559284224,559284224,336160,0,22483120,22146960,27918336,27918336,27918336,27918336,27918336,27918336
117097,209715200,17190544,192524656,117096,559284224,161791832,397492392,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.461138944E9,1.61791832E8,0.0,1.61791832E8,101606.0,116996,117053,57,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13645376,0,161791832,148146456,559284224,559284224,559284224,559284224,559284224,559284224,723096,0,23206216,22483120,27918336,27918336,27918336,27918336,27918336,27918336
123825,209715200,17193728,192521472,123824,559284224,176105288,383178936,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.684878848E9,1.76105288E8,0.0,1.76105288E8,108274.0,123660,123721,61,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,14313456,0,176105288,161791832,559284224,559284224,559284224,559284224,559284224,559284224,66616,0,23272832,23206216,27918336,27918336,27918336,27918336,27918336,27918336
129518,209715200,17196816,192518384,129506,559284224,190481088,368803136,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.908618752E9,1.90481088E8,0.0,1.90481088E8,114058.0,129391,129505,114,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,14375800,0,190481088,176105288,559284224,559284224,559284224,559284224,559284224,559284224,2651104,0,25923936,23272832,27918336,27918336,27918336,27918336,27918336,27918336
135487,209715200,17201624,192513576,135482,559284224,204347400,354936824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.132358656E9,2.043474E8,0.0,2.043474E8,120034.0,135376,135481,105,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,13866312,0,204347400,190481088,559284224,559284224,559284224,559284224,559284224,559284224,-2931032,0,22992904,25923936,27918336,27918336,27918336,27918336,27918336,27918336
