perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
12269,524288000,14928456,509359544,12266,139853824,0,139853824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,12182,12232,50,3316416,0,3316416,0,8716288,8716288,8716288,8716288,8716288,8716288,0,0,0,0,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
19327,524288000,19343824,504944176,19291,139853824,8192,139845632,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.24288E7,8192.0,0.0,8192.0,7052.0,19163,19284,121,1831064,0,5147480,3316416,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,8192,0,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
23125,524288000,23615624,500672376,23123,139853824,8192,139845632,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.048576E8,16384.0,0.0,16384.0,10999.0,23142,23231,89,2844960,0,7992440,5147480,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,16384,8192,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
26304,524288000,26937048,497350952,26303,139853824,2705344,137148480,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.572864E8,2705344.0,0.0,2705344.0,14030.0,26213,26262,49,691296,0,8683736,7992440,8716288,8716288,8716288,8716288,8716288,8716288,2688960,0,2705344,16384,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
30902,524288000,31593776,492694224,30900,139853824,4861480,134992344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.097152E8,4861480.0,0.0,4861480.0,18296.0,30452,30528,76,22056,0,8705792,8683736,8716288,8716288,8716288,8716288,8716288,8716288,2156136,0,4861480,2705344,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
35959,524288000,35526560,488761440,35957,139853824,8102072,131751752,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.62144E8,8102072.0,0.0,8102072.0,23720.0,35848,35952,104,2640,0,8708432,8705792,8716288,8716288,8716288,8716288,8716288,8716288,3240592,0,8102072,4861480,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,-13893632,0,52428800,38535168,52428800,52428800,52428800,45481984,52428800
40419,524288000,36832328,487455672,40417,139853824,10337264,129516560,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.00679168E8,1.0337264E7,0.0,1.0337264E7,28185.0,40335,40417,82,-786864,6946816,7921568,8708432,15663104,8716288,8716288,8716288,15663104,8716288,2235192,0,10337264,8102072,139853824,139853824,139853824,139853824,139853824,139853824,-38535168,0,0,38535168,38535168,38535168,52428800,52428800,39452672,45481984
44323,524288000,40739352,483548648,44321,139853824,10337264,129516560,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.39214336E8,1.3954328E7,0.0,1.3954328E7,32125.0,44325,44357,32,-1606600,-917504,6314968,7921568,14745600,15663104,8716288,8716288,14745600,15663104,3617064,0,13954328,10337264,139853824,139853824,139853824,139853824,139853824,139853824,-38535168,2162688,0,38535168,40697856,38535168,52428800,52428800,40697856,39452672
50126,524288000,46724976,477563024,50125,139853824,16813864,123039960,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.79912192E8,1.6813864E7,0.0,1.6813864E7,37875.0,50075,50107,32,-1066680,-327680,5248288,6314968,14417920,14745600,8716288,8716288,14417920,14745600,2859536,0,16813864,13954328,139853824,139853824,139853824,139853824,139853824,139853824,-40697856,0,0,40697856,40697856,40697856,52428800,52428800,41222144,40697856
55337,524288000,49930880,474357120,55336,139853824,19913320,119940504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.20610048E8,1.991332E7,0.0,1.991332E7,43089.0,55272,55321,49,-1954848,-196608,3293440,5248288,14221312,14417920,8716288,8716288,14221312,14417920,3099456,0,19913320,16813864,139853824,139853824,139853824,139853824,139853824,139853824,-40697856,458752,0,40697856,41156608,40697856,52428800,52428800,41287680,41222144
