perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
16702,524288000,9358936,514929064,16693,69926912,0,69926912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,16657,16688,31,2005680,0,2005680,0,4325376,4325376,4325376,4325376,4325376,4325376,0,0,0,0,69926912,69926912,69926912,69926912,69926912,69926912,-26279936,0,0,26279936,26279936,26279936,26279936,26279936,26279936,26279936
21146,524288000,13049368,511238632,21126,69926912,8192,69918720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6279936E7,8192.0,0.0,8192.0,4326.0,20940,21014,74,1015840,0,3021520,2005680,4325376,4325376,4325376,4325376,4325376,4325376,8192,0,8192,0,69926912,69926912,69926912,69926912,69926912,69926912,-26279936,0,0,26279936,26279936,26279936,26279936,26279936,26279936,26279936
24742,524288000,17796752,506491248,24659,69926912,8192,69918720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2559872E7,73728.0,0.0,73728.0,8050.0,24677,24738,61,1283832,0,4305352,3021520,4325376,4325376,4325376,4325376,4325376,4325376,65536,0,73728,8192,69926912,69926912,69926912,69926912,69926912,69926912,-26279936,0,0,26279936,26279936,26279936,26279936,26279936,26279936,26279936
27263,524288000,19661040,504626960,27248,69926912,1053688,68873224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.8839808E7,1053688.0,0.0,1053688.0,10558.0,27185,27246,61,-9952,0,4295400,4305352,4325376,4325376,4325376,4325376,4325376,4325376,979960,0,1053688,73728,69926912,69926912,69926912,69926912,69926912,69926912,-26279936,0,0,26279936,26279936,26279936,26279936,26279936,26279936,26279936
29214,524288000,21769616,502518384,29211,69926912,2518016,67408896,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.05119744E8,2518016.0,0.0,2518016.0,12522.0,29174,29210,36,10592,0,4305992,4295400,4325376,4325376,4325376,4325376,4325376,4325376,1464328,0,2518016,1053688,69926912,69926912,69926912,69926912,69926912,69926912,-26279936,0,0,26279936,26279936,26279936,26279936,26279936,26279936,26279936
31752,524288000,23526360,500761640,31750,69926912,4252360,65674552,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3139968E8,4252360.0,0.0,4252360.0,15054.0,31683,31742,59,-11600,0,4294392,4305992,4325376,4325376,4325376,4325376,4325376,4325376,1734344,0,4252360,2518016,69926912,69926912,69926912,69926912,69926912,69926912,-26279936,-6815744,0,26279936,19464192,26279936,26279936,26279936,22872064,26279936
33635,524288000,25575720,498712280,33626,69926912,5724720,64202192,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.50863872E8,5724720.0,0.0,5724720.0,16862.0,33522,33550,28,342328,3407872,4636720,4294392,7733248,4325376,4325376,4325376,7733248,4325376,1472360,0,5724720,4252360,69926912,69926912,69926912,69926912,69926912,69926912,-19464192,0,0,19464192,19464192,19464192,26279936,26279936,19791872,22872064
34881,524288000,26559240,497728760,34878,69926912,6855296,63071616,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.70328064E8,6855296.0,0.0,6855296.0,18180.0,34833,34868,35,61584,-327680,4698304,4636720,7405568,7733248,4325376,4325376,7405568,7733248,1130576,0,6855296,5724720,69926912,69926912,69926912,69926912,69926912,69926912,-19464192,917504,0,19464192,20381696,19464192,26279936,26279936,20381696,19791872
36925,524288000,27904648,496383352,36923,69926912,6855296,63071616,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.9070976E8,8562224.0,0.0,8562224.0,20295.0,36952,36983,31,-856064,-262144,3842240,4698304,7143424,7405568,4325376,4325376,7143424,7405568,1706928,0,8562224,6855296,69926912,69926912,69926912,69926912,69926912,69926912,-20381696,0,0,20381696,20381696,20381696,26279936,26279936,20774912,20381696
40396,524288000,28922384,495365616,40381,69926912,11241584,58685328,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.11091456E8,1.1241584E7,0.0,1.1241584E7,23662.0,40298,40350,52,-2040000,-131072,1802240,3842240,7012352,7143424,4325376,4325376,7012352,7143424,2679360,0,11241584,8562224,69926912,69926912,69926912,69926912,69926912,69926912,-20381696,262144,0,20381696,20643840,20381696,26279936,26279936,20774912,20774912
