perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
5919,524288000,17410072,506877928,5887,139853824,0,139853824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,3684,3698,14,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,0,0,0,0,139853824,139853824,139853824,139853824,139853824,139853824,4648256,0,4648256,0,6946816,6946816,6946816,6946816,6946816,6946816
7142,524288000,18898952,505389048,7136,139853824,4893936,134959888,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5967744E7,4893936.0,0.0,4893936.0,3429.0,7044,7127,83,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,4893936,0,4893936,0,139853824,139853824,139853824,139853824,139853824,139853824,919656,0,5567912,4648256,6946816,6946816,6946816,6946816,6946816,6946816
9240,524288000,21496272,502791728,9237,139853824,5573928,134279896,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11935488E8,5573928.0,0.0,5573928.0,5520.0,9203,9218,15,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,679992,0,5573928,4893936,139853824,139853824,139853824,139853824,139853824,139853824,-1739416,0,3828496,5567912,6946816,6946816,6946816,6946816,6946816,6946816
9916,524288000,21640376,502647624,9911,139853824,8304024,131549800,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.67903232E8,8304024.0,0.0,8304024.0,6127.0,9805,9825,20,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,2730096,0,8304024,5573928,139853824,139853824,139853824,139853824,139853824,139853824,1040752,0,4869248,3828496,6946816,6946816,6946816,6946816,6946816,6946816
10209,524288000,21696752,502591248,10207,139853824,11480600,128373224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.23870976E8,1.14806E7,0.0,1.14806E7,6507.0,10180,10205,25,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3176576,0,11480600,8304024,139853824,139853824,139853824,139853824,139853824,139853824,737496,0,5606744,4869248,6946816,6946816,6946816,6946816,6946816,6946816
10442,524288000,21725320,502562680,10438,139853824,11480600,128373224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.7983872E8,1.4899576E7,0.0,1.4899576E7,6808.0,10457,10506,49,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3418976,0,14899576,11480600,139853824,139853824,139853824,139853824,139853824,139853824,-995968,0,4610776,5606744,6946816,6946816,6946816,6946816,6946816,6946816
10889,524288000,21762960,502525040,10885,139853824,17681072,122172752,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35806464E8,1.7681072E7,0.0,1.7681072E7,7135.0,10811,10833,22,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,2781496,0,17681072,14899576,139853824,139853824,139853824,139853824,139853824,139853824,-410304,0,4200472,4610776,6946816,6946816,6946816,6946816,6946816,6946816
11244,524288000,21794776,502493224,11241,139853824,20601648,119252176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.91774208E8,2.0601648E7,0.0,2.0601648E7,7481.0,11160,11179,19,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,2920576,0,20601648,17681072,139853824,139853824,139853824,139853824,139853824,139853824,102136,0,4302608,4200472,6946816,6946816,6946816,6946816,6946816,6946816
11511,524288000,21809864,502478136,11508,139853824,23162176,116691648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47741952E8,2.3162176E7,0.0,2.3162176E7,7807.0,11471,11505,34,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,2560528,0,23162176,20601648,139853824,139853824,139853824,139853824,139853824,139853824,535672,0,4838280,4302608,6946816,6946816,6946816,6946816,6946816,6946816
11874,524288000,21837520,502450480,11872,139853824,26570680,113283144,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.03709696E8,2.657068E7,0.0,2.657068E7,8147.0,11817,11845,28,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3408504,0,26570680,23162176,139853824,139853824,139853824,139853824,139853824,139853824,-656080,0,4182200,4838280,6946816,6946816,6946816,6946816,6946816,6946816
