perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
16129,524288000,20015672,504272328,16089,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,15955,16082,127,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,0,0,279642112,279642112,279642112,279642112,279642112,279642112,5709120,0,5709120,0,13959168,13959168,13959168,13959168,13959168,13959168
25064,524288000,27966248,496321752,25057,279642112,5706768,273935344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11869952E8,5706768.0,0.0,5706768.0,8973.0,24843,25055,212,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,5706768,0,5706768,0,279642112,279642112,279642112,279642112,279642112,279642112,2922672,0,8631792,5709120,13959168,13959168,13959168,13959168,13959168,13959168
33122,524288000,34342432,489945568,33121,279642112,12297016,267345096,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,1.2297016E7,0.0,1.2297016E7,17037.0,32978,33119,141,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,6590248,0,12297016,5706768,279642112,279642112,279642112,279642112,279642112,279642112,-881544,0,7750248,8631792,13959168,13959168,13959168,13959168,13959168,13959168
84422,524288000,36599504,487688496,84421,279642112,16404416,263237696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.35609856E8,1.6404416E7,0.0,1.6404416E7,68338.0,84355,84420,65,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4107400,0,16404416,12297016,279642112,279642112,279642112,279642112,279642112,279642112,-2205000,0,5545248,7750248,13959168,13959168,13959168,13959168,13959168,13959168
105017,524288000,44503656,479784344,105015,279642112,17691232,261950880,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.47479808E8,1.7691232E7,0.0,1.7691232E7,88931.0,104884,105013,129,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,1286816,0,17691232,16404416,279642112,279642112,279642112,279642112,279642112,279642112,65792,0,5611040,5545248,13959168,13959168,13959168,13959168,13959168,13959168
113204,524288000,53591656,470696344,113203,279642112,21174008,258468104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5934976E8,2.1174008E7,0.0,2.1174008E7,97119.0,113144,113201,57,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3482776,0,21174008,17691232,279642112,279642112,279642112,279642112,279642112,279642112,1092608,0,6703648,5611040,13959168,13959168,13959168,13959168,13959168,13959168
121387,524288000,60501896,463786104,121380,279642112,25851288,253790824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.71219712E8,2.5851288E7,0.0,2.5851288E7,105297.0,121281,121379,98,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4677280,0,25851288,21174008,279642112,279642112,279642112,279642112,279642112,279642112,-846944,0,5856704,6703648,13959168,13959168,13959168,13959168,13959168,13959168
129026,524288000,62427376,461860624,128923,279642112,29934472,249707640,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.83089664E8,2.9934472E7,0.0,2.9934472E7,112941.0,128924,129023,99,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4083184,0,29934472,25851288,279642112,279642112,279642112,279642112,279642112,279642112,7347000,0,13203704,5856704,13959168,13959168,13959168,13959168,13959168,13959168
132684,524288000,62465576,461822424,132683,279642112,40980472,238661640,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.94959616E8,4.0980472E7,0.0,4.0980472E7,116598.0,132620,132680,60,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,11046000,0,40980472,29934472,279642112,279642112,279642112,279642112,279642112,279642112,-3890912,0,9312792,13203704,13959168,13959168,13959168,13959168,13959168,13959168
135540,524288000,62516552,461771448,135539,279642112,41798296,237843816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.006829568E9,4.1798296E7,0.0,4.1798296E7,119455.0,135496,135537,41,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,817824,0,41798296,40980472,279642112,279642112,279642112,279642112,279642112,279642112,-6311840,0,3000952,9312792,13959168,13959168,13959168,13959168,13959168,13959168
138291,524288000,62557856,461730144,138285,279642112,42592576,237049536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.11869952E9,4.2592576E7,0.0,4.2592576E7,122199.0,138249,138281,32,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,794280,0,42592576,41798296,279642112,279642112,279642112,279642112,279642112,279642112,-1169920,0,1831032,3000952,13959168,13959168,13959168,13959168,13959168,13959168
140322,524288000,62567592,461720408,140321,279642112,43459208,236182904,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.230569472E9,4.3459208E7,0.0,4.3459208E7,124187.0,140225,140269,44,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,866632,0,43459208,42592576,279642112,279642112,279642112,279642112,279642112,279642112,-476424,0,1354608,1831032,13959168,13959168,13959168,13959168,13959168,13959168
