perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
5654,524288000,9963024,514324976,5642,139853824,458976,139394848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,5360,5381,21,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,458976,0,458976,0,139853824,139853824,139853824,139853824,139853824,139853824,6946816,0,6946816,0,6946816,6946816,6946816,6946816,6946816,6946816
15560,524288000,10252568,514035432,15557,139853824,8483840,131369984,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5967744E7,8483840.0,0.0,8483840.0,10072.0,15393,15453,60,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,8024864,0,8483840,458976,139853824,139853824,139853824,139853824,139853824,139853824,-2464128,0,4482688,6946816,6946816,6946816,6946816,6946816,6946816,6946816
27202,524288000,10299056,513988944,27200,139853824,9367352,130486472,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11935488E8,9367352.0,0.0,9367352.0,21817.0,27170,27198,28,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,883512,0,9367352,8483840,139853824,139853824,139853824,139853824,139853824,139853824,-2935456,0,1547232,4482688,6946816,6946816,6946816,6946816,6946816,6946816
37119,524288000,10326040,513961960,37118,139853824,10042208,129811616,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.67903232E8,1.0042208E7,0.0,1.0042208E7,31719.0,37064,37100,36,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,674856,0,10042208,9367352,139853824,139853824,139853824,139853824,139853824,139853824,-176512,0,1370720,1547232,6946816,6946816,6946816,6946816,6946816,6946816
44219,524288000,10330264,513957736,44213,139853824,10875288,128978536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.23870976E8,1.0875288E7,0.0,1.0875288E7,38759.0,44115,44140,25,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,833080,0,10875288,10042208,139853824,139853824,139853824,139853824,139853824,139853824,243880,0,1614600,1370720,6946816,6946816,6946816,6946816,6946816,6946816
52443,524288000,10377928,513910072,52441,139853824,11760384,128093440,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.7983872E8,1.1760384E7,0.0,1.1760384E7,46956.0,52303,52337,34,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,885096,0,11760384,10875288,139853824,139853824,139853824,139853824,139853824,139853824,-413400,0,1201200,1614600,6946816,6946816,6946816,6946816,6946816,6946816
61285,524288000,10400848,513887152,61284,139853824,12567264,127286560,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35806464E8,1.2567264E7,0.0,1.2567264E7,55901.0,61240,61282,42,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,806880,0,12567264,11760384,139853824,139853824,139853824,139853824,139853824,139853824,-18320,0,1182880,1201200,6946816,6946816,6946816,6946816,6946816,6946816
71662,524288000,10424400,513863600,71661,139853824,12567264,127286560,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.91774208E8,1.345224E7,0.0,1.345224E7,66330.0,71674,71711,37,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,884976,0,13452240,12567264,139853824,139853824,139853824,139853824,139853824,139853824,5484592,0,6667472,1182880,6946816,6946816,6946816,6946816,6946816,6946816
79693,524288000,10426744,513861256,79691,139853824,19950168,119903656,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47741952E8,1.9950168E7,0.0,1.9950168E7,74308.0,79583,79689,106,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,6497928,0,19950168,13452240,139853824,139853824,139853824,139853824,139853824,139853824,-2265648,0,4401824,6667472,6946816,6946816,6946816,6946816,6946816,6946816
88611,524288000,10427120,513860880,88610,139853824,19951848,119901976,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.03709696E8,1.9951848E7,0.0,1.9951848E7,83180.0,88532,88561,29,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,1680,0,19951848,19950168,139853824,139853824,139853824,139853824,139853824,139853824,-3297840,0,1103984,4401824,6946816,6946816,6946816,6946816,6946816,6946816
