perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6179,524288000,10960840,513327160,6165,279642112,106084304,173557808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,5762,5900,138,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,30152016,0,106084304,75932288,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
6809,524288000,11122128,513165872,6806,279642112,134808392,144833720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.11869952E8,1.34808392E8,0.0,1.34808392E8,904.0,6672,6804,132,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,28724088,0,134808392,106084304,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
7556,524288000,11153984,513134016,7551,279642112,166012120,113629992,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.23739904E8,1.6601212E8,0.0,1.6601212E8,1539.0,7290,7439,149,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,31203728,0,166012120,134808392,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
8633,524288000,11202184,513085816,8630,279642112,196718880,82923232,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35609856E8,1.9671888E8,0.0,1.9671888E8,2730.0,8410,8630,220,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,30706760,0,196718880,166012120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
9485,524288000,11210664,513077336,9481,279642112,195136416,84505696,1,4.0,7441,9407,1966,78328336,0,80760072,2431736,111869952,111869952,111869952,111869952,111869952,111869952,29124296,0,195136416,166012120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168,7,3.35609856E8,1.9671888E8,0.0,1.9671888E8,2730.0,8410,8630,220,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,30706760,0,196718880,166012120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
10121,524288000,11229560,513058440,10119,279642112,223332616,56309496,1,4.0,7441,9407,1966,78328336,0,80760072,2431736,111869952,111869952,111869952,111869952,111869952,111869952,29124296,0,195136416,166012120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168,8,4.47479808E8,2.2491508E8,0.0,2.2491508E8,4218.0,9948,10118,170,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,28196200,0,223332616,195136416,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
11302,524288000,11238384,513049616,11300,279642112,223332616,56309496,1,4.0,7441,9407,1966,78328336,0,80760072,2431736,111869952,111869952,111869952,111869952,111869952,111869952,29124296,0,195136416,166012120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168,9,5.5934976E8,2.542734E8,0.0,2.542734E8,5637.0,11325,11537,212,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,29358320,0,252690936,223332616,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
12140,524288000,11240160,513047840,12136,279642112,252297120,27344992,2,2.0,9522,12031,2509,-68925536,0,25163288,94088824,111869952,111869952,111869952,111869952,111869952,111869952,57160704,0,252297120,195136416,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168,9,5.5934976E8,2.542734E8,0.0,2.542734E8,5637.0,11325,11537,212,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,29358320,0,252690936,223332616,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
13098,524288000,11243264,513044736,13096,279642112,252297120,27344992,2,2.0,9522,12031,2509,-68925536,0,25163288,94088824,111869952,111869952,111869952,111869952,111869952,111869952,57160704,0,252297120,195136416,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
15133,524288000,11241112,513046888,15131,279642112,279642088,24,3,1.0,13101,15018,1917,-102578608,0,9291344,111869952,111869952,111869952,111869952,111869952,111869952,111869952,27344968,0,279642088,252297120,279642112,279642112,279642112,279642112,279642112,279642112,-13959168,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
27683,524288000,11254784,513033216,27677,279642112,279642064,48,6,0.0,23553,27677,4124,-53828024,0,58041928,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-48,0,279642064,279642112,279642112,279642112,279642112,279642112,279642112,279642112,-13959112,0,0,13959112,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
35543,524288000,11266840,513021160,35537,279642112,279642024,88,7,0.0,30976,35533,4557,-38618776,0,73251176,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-88,0,279642024,279642112,279642112,279642112,279642112,279642112,279642112,279642112,-13959168,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
40913,524288000,11270920,513017080,40911,279642112,279642040,72,8,0.0,36747,40907,4160,-26284864,0,85585088,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-24,0,279642040,279642064,279642112,279642112,279642112,279642112,279642112,279642112,-13959152,0,0,13959152,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
47525,524288000,11278840,513009160,42951,279642112,279642040,72,9,0.0,42980,47524,4544,-16531200,0,95338752,111869952,111869952,111869952,111869952,111869952,111869952,111869952,40,0,279642080,279642040,279642112,279642112,279642112,279642112,279642112,279642112,-13958728,0,0,13958728,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
54946,524288000,11285240,513002760,54945,279642112,279642080,32,10,0.0,48911,54938,6027,-10380488,0,101489464,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,279642080,279642080,279642112,279642112,279642112,279642112,279642112,279642112,-13958304,0,0,13958304,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
65643,524288000,11248560,513039440,65641,279642112,279642016,96,11,0.0,56945,65632,8687,-5141200,0,106728752,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-64,0,279642016,279642080,279642112,279642112,279642112,279642112,279642112,279642112,-13959144,0,0,13959144,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
75288,524288000,11249856,513038144,75284,279642112,279641912,200,12,0.0,68087,75281,7194,-1405440,0,110464512,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-152,0,279641912,279642064,279642112,279642112,279642112,279642112,279642112,279642112,-13959160,0,0,13959160,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
79385,524288000,11249856,513038144,79379,279642112,279641552,560,13,0.0,76088,79188,3100,-32,0,111869920,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-560,0,279641552,279642112,279642112,279642112,279642112,279642112,279642112,279642112,-11215080,0,2744080,13959160,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
82100,524288000,11252216,513035784,82098,279642112,279641512,600,14,0.0,79993,82089,2096,-40,0,111869912,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-544,0,279641512,279642056,279642112,279642112,279642112,279642112,279642112,279642112,-8921352,0,5037816,13959168,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
88407,524288000,11252376,513035624,87886,279642112,279641600,512,15,0.0,82480,87876,5396,-40,0,111869912,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-480,0,279641600,279642080,279642112,279642112,279642112,279642112,279642112,279642112,-7028424,0,6930736,13959160,13959168,13959168,13959168,13959168,13959168,13959168,10,6.71219712E8,2.542734E8,0.0,2.542734E8,7201.0,13101,13101,0,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,252297120,252297120,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
